@relation 'census_income-weka.filters.unsupervised.attribute.Remove-R2-4,7,9,14'

@attribute age numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
47,10,Divorced,Unmarried,Male,0,0,20,<=50K
42,3,Married-spouse-absent,Not-in-family,Male,0,0,40,<=50K
19,10,Never-married,Own-child,Female,0,0,30,<=50K
25,13,Never-married,Own-child,Male,0,0,40,<=50K
37,14,Married-civ-spouse,Husband,Male,0,0,60,>50K
35,8,Married-civ-spouse,Husband,Male,0,0,40,<=50K
40,9,Married-civ-spouse,Husband,Male,0,0,30,<=50K
57,7,Married-civ-spouse,Husband,Male,0,0,15,<=50K
38,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
48,6,Divorced,Not-in-family,Female,0,0,38,<=50K
34,10,Divorced,Not-in-family,Female,0,0,34,<=50K
46,10,Divorced,Not-in-family,Male,0,0,40,<=50K
45,14,Divorced,Not-in-family,Male,0,0,50,<=50K
32,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
35,9,Never-married,Own-child,Male,0,0,48,<=50K
62,10,Never-married,Not-in-family,Female,8614,0,39,>50K
50,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,13,Never-married,Not-in-family,Male,0,0,40,<=50K
41,10,Never-married,Not-in-family,Male,0,0,33,<=50K
35,9,Never-married,Own-child,Female,0,0,27,<=50K
33,10,Married-civ-spouse,Husband,Male,0,0,41,>50K
38,12,Married-civ-spouse,Wife,Female,0,1902,40,>50K
37,13,Never-married,Not-in-family,Male,0,0,40,<=50K
56,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
19,4,Never-married,Own-child,Male,0,1602,32,<=50K
31,5,Married-civ-spouse,Wife,Female,0,0,40,<=50K
33,9,Separated,Unmarried,Male,0,0,35,<=50K
72,2,Divorced,Not-in-family,Male,0,0,40,<=50K
54,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
30,13,Never-married,Not-in-family,Female,0,0,40,<=50K
51,16,Never-married,Not-in-family,Male,0,0,40,>50K
30,9,Married-civ-spouse,Husband,Male,0,1848,50,>50K
30,13,Never-married,Not-in-family,Male,0,0,50,<=50K
32,10,Married-civ-spouse,Husband,Male,0,0,16,<=50K
30,10,Never-married,Not-in-family,Male,0,0,50,>50K
35,14,Married-civ-spouse,Husband,Male,0,0,40,<=50K
40,10,Divorced,Own-child,Female,0,0,44,>50K
38,13,Divorced,Not-in-family,Female,0,0,40,<=50K
19,6,Never-married,Other-relative,Female,0,0,30,<=50K
32,10,Never-married,Not-in-family,Male,0,0,44,<=50K
49,14,Married-spouse-absent,Unmarried,Female,0,0,40,<=50K
60,13,Married-civ-spouse,Husband,Male,0,0,35,<=50K
60,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
55,16,Married-civ-spouse,Husband,Male,0,0,80,>50K
24,9,Never-married,Own-child,Male,0,0,40,<=50K
53,14,Married-civ-spouse,Husband,Male,7298,0,60,>50K
69,10,Widowed,Not-in-family,Female,0,810,38,<=50K
41,9,Married-civ-spouse,Wife,Female,0,0,40,>50K
32,9,Never-married,Own-child,Female,0,0,40,<=50K
45,7,Married-civ-spouse,Husband,Male,0,0,40,<=50K
59,13,Divorced,Not-in-family,Male,0,0,40,<=50K
31,9,Never-married,Own-child,Female,0,0,35,<=50K
40,9,Separated,Unmarried,Female,0,0,37,<=50K
44,11,Married-civ-spouse,Husband,Male,0,0,40,>50K
63,10,Divorced,Not-in-family,Female,0,0,60,<=50K
31,10,Married-civ-spouse,Husband,Male,15024,0,56,>50K
51,13,Never-married,Unmarried,Male,0,0,20,<=50K
51,7,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,9,Never-married,Not-in-family,Male,0,0,40,<=50K
49,4,Married-civ-spouse,Husband,Male,0,0,48,<=50K
56,9,Married-civ-spouse,Husband,Male,2885,0,45,<=50K
39,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
39,15,Married-civ-spouse,Husband,Male,15024,0,50,>50K
30,9,Divorced,Unmarried,Female,0,0,40,<=50K
43,13,Married-civ-spouse,Husband,Male,0,0,50,<=50K
31,10,Never-married,Not-in-family,Male,0,0,50,<=50K
44,14,Married-civ-spouse,Husband,Male,0,0,35,<=50K
43,15,Married-civ-spouse,Husband,Male,0,0,30,>50K
41,10,Married-civ-spouse,Husband,Male,0,0,46,>50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
47,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
38,15,Never-married,Not-in-family,Male,0,2824,45,>50K
46,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
19,10,Never-married,Own-child,Female,0,0,40,<=50K
19,3,Never-married,Not-in-family,Male,0,0,50,<=50K
24,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
39,10,Married-civ-spouse,Husband,Male,0,0,65,<=50K
37,11,Divorced,Not-in-family,Female,0,0,30,<=50K
40,9,Divorced,Unmarried,Male,0,0,40,<=50K
27,12,Never-married,Own-child,Female,0,0,40,<=50K
22,9,Never-married,Other-relative,Female,0,0,40,<=50K
21,10,Never-married,Own-child,Male,0,0,12,<=50K
32,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
20,9,Separated,Own-child,Male,0,0,40,<=50K
45,14,Divorced,Not-in-family,Male,14344,0,48,>50K
46,15,Married-civ-spouse,Husband,Male,0,0,40,>50K
46,11,Divorced,Unmarried,Female,0,0,45,<=50K
26,10,Never-married,Not-in-family,Male,0,0,44,<=50K
47,13,Married-civ-spouse,Own-child,Male,0,0,60,<=50K
22,10,Never-married,Own-child,Female,0,0,10,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
49,2,Married-civ-spouse,Husband,Male,0,0,40,<=50K
20,10,Never-married,Own-child,Male,0,0,25,<=50K
28,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
30,7,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
20,5,Never-married,Own-child,Male,0,0,40,<=50K
31,10,Married-civ-spouse,Husband,Male,0,0,55,<=50K
46,2,Never-married,Own-child,Male,0,0,40,<=50K
42,9,Separated,Unmarried,Female,0,0,40,<=50K
60,4,Married-civ-spouse,Husband,Male,0,0,40,<=50K
30,13,Never-married,Not-in-family,Male,0,0,50,<=50K
27,10,Married-civ-spouse,Husband,Male,0,0,48,<=50K
20,5,Never-married,Own-child,Female,0,0,32,<=50K
56,13,Married-civ-spouse,Husband,Male,7688,0,40,>50K
41,10,Married-civ-spouse,Husband,Male,0,0,60,>50K
61,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
47,9,Divorced,Unmarried,Female,0,0,40,>50K
60,5,Married-civ-spouse,Husband,Male,2228,0,37,<=50K
33,5,Married-civ-spouse,Husband,Male,0,0,50,<=50K
48,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
56,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
50,11,Married-civ-spouse,Husband,Male,3103,0,55,>50K
57,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
20,10,Never-married,Own-child,Female,0,0,40,<=50K
46,11,Divorced,Other-relative,Female,0,0,36,<=50K
21,10,Never-married,Not-in-family,Female,0,0,40,<=50K
37,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
42,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
20,9,Never-married,Own-child,Female,0,0,30,<=50K
54,16,Married-civ-spouse,Husband,Male,0,1977,50,>50K
32,9,Married-civ-spouse,Wife,Female,4064,0,22,<=50K
50,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
49,10,Never-married,Unmarried,Female,0,0,40,<=50K
48,12,Married-civ-spouse,Husband,Male,0,0,50,<=50K
24,10,Never-married,Other-relative,Female,0,0,40,<=50K
46,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
42,9,Divorced,Not-in-family,Female,0,0,40,<=50K
52,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
58,12,Widowed,Not-in-family,Female,0,0,40,<=50K
37,10,Divorced,Not-in-family,Female,0,0,40,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
26,10,Married-civ-spouse,Husband,Male,0,2051,40,<=50K
18,10,Never-married,Other-relative,Female,0,0,20,<=50K
33,10,Never-married,Not-in-family,Male,0,0,40,<=50K
41,10,Divorced,Not-in-family,Female,0,0,15,<=50K
21,12,Never-married,Own-child,Female,0,0,20,<=50K
23,11,Never-married,Not-in-family,Female,0,0,40,<=50K
26,10,Never-married,Own-child,Female,0,0,40,<=50K
33,13,Married-civ-spouse,Wife,Female,0,0,40,<=50K
24,10,Never-married,Own-child,Female,0,0,45,<=50K
43,6,Married-civ-spouse,Husband,Male,0,0,42,<=50K
52,9,Divorced,Not-in-family,Female,0,0,40,<=50K
61,4,Divorced,Unmarried,Female,0,0,40,<=50K
35,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
35,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
45,9,Married-civ-spouse,Husband,Male,15024,0,55,>50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
51,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
35,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
47,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
22,10,Never-married,Own-child,Male,0,0,40,<=50K
49,11,Married-civ-spouse,Husband,Male,0,0,60,>50K
20,9,Never-married,Own-child,Male,0,0,20,<=50K
19,6,Divorced,Not-in-family,Female,0,0,40,<=50K
27,9,Never-married,Not-in-family,Male,0,0,40,<=50K
42,12,Divorced,Unmarried,Female,0,0,45,<=50K
23,10,Never-married,Own-child,Male,0,0,35,<=50K
20,10,Never-married,Not-in-family,Female,0,0,10,<=50K
47,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
17,8,Never-married,Own-child,Male,0,0,18,<=50K
39,10,Divorced,Unmarried,Female,0,0,40,<=50K
25,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,11,Married-civ-spouse,Wife,Female,0,0,43,<=50K
44,9,Divorced,Not-in-family,Male,0,0,20,<=50K
53,11,Married-civ-spouse,Husband,Male,0,0,40,>50K
34,10,Separated,Not-in-family,Male,0,0,45,<=50K
45,10,Married-civ-spouse,Husband,Male,0,0,60,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
35,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
36,10,Never-married,Not-in-family,Male,0,0,48,<=50K
45,10,Widowed,Unmarried,Female,0,0,45,<=50K
37,10,Married-civ-spouse,Husband,Male,0,0,60,<=50K
53,12,Married-civ-spouse,Husband,Male,0,0,40,>50K
35,14,Married-civ-spouse,Wife,Female,15024,0,50,>50K
65,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
49,6,Divorced,Unmarried,Male,0,0,70,<=50K
24,9,Never-married,Not-in-family,Male,0,0,40,<=50K
54,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
17,6,Never-married,Own-child,Female,0,0,12,<=50K
19,8,Never-married,Own-child,Male,0,0,16,<=50K
60,9,Widowed,Not-in-family,Female,0,0,40,<=50K
46,13,Married-civ-spouse,Husband,Male,0,0,35,>50K
26,10,Never-married,Own-child,Female,0,0,40,<=50K
58,2,Married-civ-spouse,Husband,Male,0,0,38,<=50K
37,9,Divorced,Unmarried,Male,0,0,55,<=50K
41,14,Married-civ-spouse,Husband,Male,0,0,38,>50K
30,13,Divorced,Not-in-family,Male,0,0,40,<=50K
19,10,Never-married,Not-in-family,Female,0,0,30,<=50K
48,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
22,10,Never-married,Not-in-family,Female,0,0,24,<=50K
25,2,Never-married,Not-in-family,Female,0,0,40,<=50K
18,6,Never-married,Own-child,Male,0,0,6,<=50K
21,9,Never-married,Own-child,Male,0,0,40,<=50K
47,10,Married-civ-spouse,Husband,Male,0,0,50,<=50K
33,9,Never-married,Other-relative,Female,0,0,36,<=50K
39,9,Divorced,Own-child,Male,2174,0,40,<=50K
67,13,Married-civ-spouse,Husband,Male,0,0,8,>50K
19,10,Never-married,Own-child,Male,0,1602,24,<=50K
18,6,Never-married,Own-child,Male,0,0,11,<=50K
36,9,Never-married,Own-child,Male,0,0,40,<=50K
23,10,Never-married,Own-child,Male,0,0,25,<=50K
73,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
35,10,Married-civ-spouse,Husband,Male,5013,0,40,<=50K
31,12,Married-civ-spouse,Husband,Male,0,0,40,>50K
20,6,Never-married,Not-in-family,Male,0,0,40,<=50K
20,9,Never-married,Own-child,Female,0,0,40,<=50K
27,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
66,6,Married-civ-spouse,Husband,Male,0,0,30,<=50K
66,14,Married-civ-spouse,Husband,Male,0,0,50,<=50K
64,14,Never-married,Not-in-family,Female,0,0,35,<=50K
48,10,Divorced,Not-in-family,Male,3325,0,53,<=50K
24,13,Never-married,Not-in-family,Female,0,0,40,<=50K
51,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
25,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
33,7,Separated,Own-child,Female,0,0,20,<=50K
50,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
51,4,Married-spouse-absent,Not-in-family,Male,0,0,50,<=50K
34,13,Married-civ-spouse,Husband,Male,0,0,38,>50K
41,4,Never-married,Unmarried,Female,0,0,40,<=50K
30,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
59,10,Divorced,Not-in-family,Male,2907,0,40,<=50K
41,10,Married-civ-spouse,Husband,Male,3103,0,40,>50K
36,14,Never-married,Not-in-family,Male,10520,0,45,>50K
37,2,Married-civ-spouse,Husband,Male,0,0,85,<=50K
28,9,Never-married,Not-in-family,Male,0,0,30,<=50K
19,9,Never-married,Own-child,Male,0,0,40,<=50K
28,10,Married-civ-spouse,Husband,Male,0,0,45,<=50K
62,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
36,14,Married-civ-spouse,Husband,Male,15024,0,45,>50K
58,6,Never-married,Not-in-family,Male,0,0,40,<=50K
42,9,Divorced,Unmarried,Male,1151,0,50,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
29,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
32,9,Never-married,Not-in-family,Male,0,0,50,<=50K
64,5,Never-married,Other-relative,Male,0,0,40,<=50K
39,13,Married-civ-spouse,Wife,Female,0,0,20,>50K
26,13,Never-married,Own-child,Female,0,0,20,<=50K
19,9,Never-married,Not-in-family,Male,0,0,30,<=50K
21,9,Never-married,Own-child,Female,0,0,45,<=50K
32,10,Never-married,Not-in-family,Female,0,0,40,<=50K
30,12,Married-civ-spouse,Husband,Male,5013,0,45,<=50K
26,13,Never-married,Other-relative,Female,0,0,50,<=50K
20,10,Never-married,Own-child,Female,0,0,15,<=50K
19,10,Never-married,Own-child,Male,0,0,30,<=50K
33,13,Married-civ-spouse,Husband,Male,0,0,42,>50K
23,10,Married-civ-spouse,Other-relative,Male,0,0,40,<=50K
29,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
42,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
30,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
63,9,Married-civ-spouse,Wife,Female,0,0,20,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
60,10,Married-civ-spouse,Husband,Male,0,0,24,<=50K
48,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
25,13,Never-married,Not-in-family,Male,0,0,50,<=50K
27,11,Married-civ-spouse,Wife,Female,0,0,40,<=50K
55,9,Divorced,Unmarried,Male,27828,0,55,>50K
32,10,Never-married,Own-child,Female,0,0,40,<=50K
22,10,Never-married,Own-child,Male,0,0,25,<=50K
25,9,Never-married,Not-in-family,Male,0,0,50,<=50K
18,7,Never-married,Own-child,Female,0,0,16,<=50K
24,10,Married-civ-spouse,Wife,Female,0,0,44,<=50K
29,13,Never-married,Not-in-family,Female,0,0,40,<=50K
39,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
33,14,Married-civ-spouse,Husband,Male,0,0,40,<=50K
57,9,Divorced,Not-in-family,Female,0,0,40,>50K
22,6,Separated,Unmarried,Female,0,0,40,<=50K
33,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
42,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
43,13,Separated,Unmarried,Male,0,0,45,<=50K
57,10,Married-civ-spouse,Husband,Male,0,0,38,>50K
42,14,Divorced,Not-in-family,Male,4650,0,40,<=50K
22,10,Never-married,Own-child,Male,0,1719,30,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
39,10,Married-civ-spouse,Husband,Male,0,0,55,<=50K
41,10,Married-civ-spouse,Wife,Female,0,0,32,>50K
20,9,Never-married,Own-child,Male,0,0,40,<=50K
47,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
44,10,Divorced,Unmarried,Female,0,0,40,<=50K
29,13,Never-married,Not-in-family,Female,0,0,40,<=50K
52,10,Married-spouse-absent,Not-in-family,Female,14084,0,16,>50K
71,10,Widowed,Not-in-family,Male,0,0,35,>50K
52,9,Never-married,Own-child,Male,0,0,55,<=50K
36,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
53,10,Divorced,Not-in-family,Male,0,0,48,>50K
37,9,Married-civ-spouse,Wife,Female,0,0,30,>50K
26,6,Never-married,Not-in-family,Male,0,0,40,<=50K
34,13,Married-civ-spouse,Husband,Male,0,0,55,>50K
35,13,Never-married,Not-in-family,Male,0,0,50,>50K
20,5,Never-married,Own-child,Female,0,0,40,<=50K
34,10,Married-civ-spouse,Husband,Male,0,1740,40,<=50K
56,13,Married-civ-spouse,Husband,Male,0,0,60,<=50K
39,13,Married-civ-spouse,Wife,Female,0,0,36,>50K
24,10,Never-married,Own-child,Female,0,0,20,<=50K
24,7,Divorced,Unmarried,Female,0,0,35,<=50K
23,13,Never-married,Not-in-family,Male,0,0,50,<=50K
27,13,Never-married,Not-in-family,Male,0,0,45,<=50K
25,9,Never-married,Unmarried,Female,0,0,40,<=50K
29,10,Never-married,Not-in-family,Female,0,0,40,<=50K
42,10,Married-civ-spouse,Wife,Female,0,0,37,>50K
51,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,11,Married-civ-spouse,Husband,Male,0,1740,40,<=50K
59,2,Married-civ-spouse,Husband,Male,0,0,40,<=50K
29,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
18,9,Never-married,Own-child,Female,0,0,20,<=50K
24,9,Married-civ-spouse,Wife,Female,0,0,36,<=50K
38,10,Separated,Own-child,Male,0,0,40,<=50K
34,9,Separated,Not-in-family,Male,0,0,50,<=50K
42,13,Married-civ-spouse,Husband,Male,0,1977,70,>50K
45,8,Divorced,Other-relative,Male,0,0,35,<=50K
21,11,Never-married,Own-child,Male,0,0,40,<=50K
64,16,Married-civ-spouse,Husband,Male,7688,0,60,>50K
32,9,Never-married,Other-relative,Male,0,0,40,<=50K
45,13,Never-married,Not-in-family,Male,0,0,40,>50K
53,3,Married-civ-spouse,Husband,Male,0,0,40,<=50K
42,9,Married-civ-spouse,Husband,Male,0,0,16,<=50K
32,9,Divorced,Not-in-family,Female,0,0,40,<=50K
49,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
62,3,Married-civ-spouse,Husband,Male,0,0,24,<=50K
28,13,Married-civ-spouse,Husband,Male,0,0,45,<=50K
32,9,Never-married,Not-in-family,Male,0,0,35,<=50K
37,6,Never-married,Not-in-family,Male,0,2559,50,>50K
38,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
44,9,Divorced,Own-child,Male,0,0,25,<=50K
19,9,Never-married,Own-child,Male,0,0,40,<=50K
24,13,Never-married,Not-in-family,Female,0,0,40,<=50K
58,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
56,13,Widowed,Not-in-family,Female,0,0,40,<=50K
37,6,Divorced,Unmarried,Female,0,0,40,<=50K
43,10,Divorced,Not-in-family,Male,0,0,40,<=50K
32,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
34,13,Never-married,Own-child,Female,0,0,40,<=50K
44,5,Divorced,Own-child,Female,0,0,50,<=50K
28,9,Never-married,Unmarried,Male,0,0,40,<=50K
35,9,Divorced,Not-in-family,Female,0,0,35,<=50K
38,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
26,10,Never-married,Own-child,Female,0,0,40,<=50K
20,7,Never-married,Own-child,Male,0,0,60,<=50K
24,9,Married-civ-spouse,Husband,Male,0,0,60,>50K
40,9,Divorced,Not-in-family,Male,0,0,45,<=50K
23,9,Never-married,Other-relative,Male,0,0,40,<=50K
79,7,Married-civ-spouse,Husband,Male,0,0,7,<=50K
44,6,Divorced,Unmarried,Female,0,0,42,<=50K
51,14,Married-civ-spouse,Wife,Female,99999,0,50,>50K
30,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
52,12,Married-civ-spouse,Husband,Male,3103,0,48,>50K
33,3,Married-civ-spouse,Husband,Male,0,0,40,<=50K
50,13,Divorced,Unmarried,Male,0,0,45,>50K
51,11,Married-civ-spouse,Husband,Male,7298,0,40,>50K
41,9,Never-married,Not-in-family,Male,0,0,40,<=50K
35,13,Married-civ-spouse,Wife,Female,0,0,30,>50K
34,10,Married-civ-spouse,Husband,Male,7298,0,40,>50K
28,13,Never-married,Not-in-family,Male,0,0,45,<=50K
31,11,Divorced,Not-in-family,Male,0,0,40,<=50K
22,9,Never-married,Own-child,Male,0,0,40,<=50K
65,9,Married-civ-spouse,Husband,Male,9386,0,40,>50K
39,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
23,10,Never-married,Own-child,Male,0,0,40,<=50K
29,12,Married-civ-spouse,Husband,Male,0,0,50,<=50K
57,6,Divorced,Own-child,Male,0,0,60,>50K
47,10,Widowed,Not-in-family,Female,0,0,35,<=50K
51,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
52,9,Married-civ-spouse,Husband,Male,0,0,60,>50K
29,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
29,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
21,10,Never-married,Not-in-family,Female,0,0,40,<=50K
38,13,Married-spouse-absent,Not-in-family,Female,0,0,40,<=50K
55,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
61,13,Separated,Not-in-family,Female,0,0,30,<=50K
34,12,Never-married,Not-in-family,Female,8614,0,60,>50K
41,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,11,Never-married,Own-child,Male,0,0,43,<=50K
78,13,Never-married,Not-in-family,Male,99999,0,20,>50K
40,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
26,4,Married-civ-spouse,Husband,Male,0,0,75,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
25,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
26,10,Never-married,Not-in-family,Female,0,0,48,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,68,>50K
25,10,Never-married,Own-child,Male,0,0,40,<=50K
22,10,Never-married,Other-relative,Female,0,0,30,<=50K
52,9,Married-civ-spouse,Husband,Male,0,0,55,>50K
61,9,Married-civ-spouse,Wife,Female,2414,0,5,<=50K
42,13,Never-married,Unmarried,Male,0,0,40,<=50K
21,11,Never-married,Not-in-family,Female,0,0,40,<=50K
44,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
65,9,Married-civ-spouse,Husband,Male,2290,0,40,<=50K
33,12,Divorced,Unmarried,Male,0,0,40,<=50K
22,6,Never-married,Not-in-family,Female,0,0,40,<=50K
43,9,Divorced,Not-in-family,Female,0,0,24,<=50K
45,9,Divorced,Not-in-family,Male,0,0,42,<=50K
42,9,Divorced,Not-in-family,Female,0,0,42,<=50K
37,9,Married-spouse-absent,Unmarried,Male,0,0,40,<=50K
56,5,Divorced,Not-in-family,Male,0,0,40,<=50K
40,12,Divorced,Unmarried,Female,0,0,32,<=50K
31,13,Married-civ-spouse,Husband,Male,0,0,55,<=50K
26,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
26,13,Never-married,Own-child,Male,0,0,40,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,70,<=50K
45,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
47,10,Married-civ-spouse,Husband,Male,7688,0,50,>50K
22,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
33,13,Never-married,Own-child,Male,0,0,40,<=50K
37,9,Never-married,Not-in-family,Male,0,0,50,<=50K
48,9,Married-civ-spouse,Husband,Male,0,0,98,<=50K
57,6,Married-civ-spouse,Husband,Male,0,0,8,<=50K
47,10,Divorced,Not-in-family,Female,0,0,60,<=50K
58,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
55,7,Widowed,Unmarried,Female,0,0,40,<=50K
52,10,Married-civ-spouse,Husband,Male,0,0,55,<=50K
29,13,Never-married,Not-in-family,Male,0,0,40,<=50K
42,14,Never-married,Not-in-family,Female,0,0,40,<=50K
23,9,Divorced,Not-in-family,Male,0,0,60,<=50K
23,8,Never-married,Not-in-family,Female,0,0,30,<=50K
46,11,Married-civ-spouse,Husband,Male,0,0,60,<=50K
30,10,Never-married,Not-in-family,Male,0,0,40,<=50K
43,13,Married-civ-spouse,Wife,Female,0,1887,70,>50K
25,10,Never-married,Own-child,Female,0,0,30,<=50K
32,9,Married-civ-spouse,Husband,Male,0,0,80,>50K
56,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
33,9,Married-civ-spouse,Husband,Male,0,0,43,<=50K
19,10,Never-married,Own-child,Male,0,0,10,<=50K
20,10,Never-married,Own-child,Female,0,0,18,<=50K
34,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
34,5,Divorced,Unmarried,Female,0,0,40,<=50K
55,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
55,5,Married-civ-spouse,Wife,Female,0,0,23,<=50K
31,10,Never-married,Not-in-family,Male,0,0,45,<=50K
30,9,Divorced,Unmarried,Female,0,0,40,<=50K
31,9,Divorced,Unmarried,Male,0,0,40,<=50K
51,9,Separated,Not-in-family,Male,0,1876,40,<=50K
59,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
58,9,Divorced,Unmarried,Female,0,0,36,<=50K
40,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
54,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,13,Married-civ-spouse,Husband,Male,0,1977,40,>50K
18,7,Never-married,Own-child,Male,0,0,30,<=50K
41,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
57,6,Widowed,Unmarried,Female,0,0,40,<=50K
37,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
46,9,Never-married,Unmarried,Female,0,0,24,<=50K
39,9,Never-married,Own-child,Female,0,0,38,<=50K
19,9,Never-married,Not-in-family,Female,0,0,40,<=50K
41,12,Married-civ-spouse,Husband,Male,0,0,40,<=50K
54,9,Never-married,Not-in-family,Male,0,0,41,<=50K
39,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
41,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
26,15,Never-married,Not-in-family,Female,0,0,30,<=50K
